"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","implemented_redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","redirected_active_page","notes"
"/dog-breeds/affenpinscher/","Affenpinscher – Traits, Shedding & Exercise in Canada | LeashFree.ca","Affenpinscher guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","10475","","","","","0","https://leashfree.ca/dog-breeds/affenpinscher/","no","no",""
"/dog-breeds/afghan-hound/","Afghan Hound – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Afghan Hound, a high-energy companion. Learn about temperament, low-to-moderate shedding habits, exercise and health tips to see if it fits Cana...","1","11449","","","","","0","https://leashfree.ca/dog-breeds/afghan-hound/","no","no",""
"/dog-breeds/airedale-terrier/","Airedale Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Airedale Terrier: smart and active. Explore temperament, moderate-shedding info, training, grooming and health to decide if it suits your lifestyle...","1","11454","","","","","0","https://leashfree.ca/dog-breeds/airedale-terrier/","no","no",""
"/dog-breeds/akita/","Akita – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Akita right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Canadian owners.","1","11694","","","","","0","https://leashfree.ca/dog-breeds/akita/","no","no",""
"/dog-breeds/alaskan-klee-kai/","Alaskan Klee Kai – Size, Energy & Grooming in Canada | LeashFree.ca","Is the Alaskan Klee Kai right for you? We cover temperament, training, moderate-shedding levels, exercise and health—plus practical advice for Canadian owners.","1","11074","","","","","0","https://leashfree.ca/dog-breeds/alaskan-klee-kai/","no","no",""
"/dog-breeds/alaskan-malamute/","Alaskan Malamute – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Alaskan Malamute: smart and adaptable. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suits your...","1","11144","","","","","0","https://leashfree.ca/dog-breeds/alaskan-malamute/","no","no",""
"/dog-breeds/american-bulldog/","American Bulldog – Size, Energy & Grooming in Canada | LeashFree.ca","Is the American Bulldog right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Canadia...","1","10480","","","","","0","https://leashfree.ca/dog-breeds/american-bulldog/","no","no",""
"/dog-breeds/american-cocker-spaniel/","American Cocker Spaniel – Traits, Shedding & Exercise | LeashFree.ca","Is the American Cocker Spaniel right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Canadia...","1","10318","","","","","0","https://leashfree.ca/dog-breeds/american-cocker-spaniel/","no","no",""
"/dog-breeds/american-english-coonhound/","American English Coonhound – Breed Facts & Care | LeashFree.ca","Discover the American English Coonhound, a moderate-energy companion. Learn about temperament, low-to-moderate shedding habits, exercise and health tips to s...","1","10360","","","","","0","https://leashfree.ca/dog-breeds/american-english-coonhound/","no","no",""
"/dog-breeds/american-eskimo-dog/","American Eskimo Dog – Size, Energy & Grooming in Canada | LeashFree.ca","American Eskimo Dog guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","10781","","","","","0","https://leashfree.ca/dog-breeds/american-eskimo-dog/","no","no",""
"/dog-breeds/american-foxhound/","American Foxhound – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the American Foxhound: smart and moderate-energy. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suit...","1","10577","","","","","0","https://leashfree.ca/dog-breeds/american-foxhound/","no","no",""
"/dog-breeds/american-hairless-terrier/","American Hairless Terrier – Traits, Shedding & Exercise | LeashFree.ca","Discover the American Hairless Terrier, a active companion. Learn about temperament, seasonal shedding habits, exercise and health tips to see if it fits Can...","1","10879","","","","","0","https://leashfree.ca/dog-breeds/american-hairless-terrier/","no","no",""
"/dog-breeds/american-leopard-hound/","American Leopard Hound – Traits, Shedding & Exercise | LeashFree.ca","Thinking about a American Leopard Hound? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confid...","1","10933","","","","","0","https://leashfree.ca/dog-breeds/american-leopard-hound/","no","no",""
"/dog-breeds/american-staffordshire-terrier/","American Staffordshire Terrier – Breed Facts & Care | LeashFree.ca","Discover the American Staffordshire Terrier, a high-energy companion. Learn about temperament, moderate-shedding habits, exercise and health tips to see if i...","1","11156","","","","","0","https://leashfree.ca/dog-breeds/american-staffordshire-terrier/","no","no",""
"/dog-breeds/american-water-spaniel/","American Water Spaniel – Traits, Shedding & Exercise | LeashFree.ca","Discover the American Water Spaniel, a high-energy companion. Learn about temperament, seasonal shedding habits, exercise and health tips to see if it fits C...","1","10869","","","","","0","https://leashfree.ca/dog-breeds/american-water-spaniel/","no","no",""
"/dog-breeds/anatolian-shepherd-dog/","Anatolian Shepherd Dog – Traits, Shedding & Exercise | LeashFree.ca","Anatolian Shepherd Dog guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","11033","","","","","0","https://leashfree.ca/dog-breeds/anatolian-shepherd-dog/","no","no",""
"/dog-breeds/appenzeller-sennenhund/","Appenzeller Sennenhund – Traits, Shedding & Exercise | LeashFree.ca","Appenzeller Sennenhund guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","10664","","","","","0","https://leashfree.ca/dog-breeds/appenzeller-sennenhund/","no","no",""
"/dog-breeds/aussiedoodle/","Aussiedoodle – Traits, Shedding & Exercise in Canada | LeashFree.ca","Aussiedoodle guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","8426","","","","","0","https://leashfree.ca/dog-breeds/aussiedoodle/","no","no",""
"/dog-breeds/aussiedor/","Aussiedor – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Aussiedor right for you? We cover temperament, training, moderate-shedding levels, exercise and health—plus practical advice for Canadian owners.","1","8868","","","","","0","https://leashfree.ca/dog-breeds/aussiedor/","no","no",""
"/dog-breeds/australian-cattle-dog/","Australian Cattle Dog – Traits, Shedding & Exercise | LeashFree.ca","Australian Cattle Dog guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","10692","","","","","0","https://leashfree.ca/dog-breeds/australian-cattle-dog/","no","no",""
"/dog-breeds/australian-kelpie/","Australian Kelpie – Size, Energy & Grooming in Canada | LeashFree.ca","Australian Kelpie guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","11019","","","","","0","https://leashfree.ca/dog-breeds/australian-kelpie/","no","no",""
"/dog-breeds/australian-shepherd/","Australian Shepherd – Size, Energy & Grooming in Canada | LeashFree.ca","Australian Shepherd guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","11535","","","","","0","https://leashfree.ca/dog-breeds/australian-shepherd/","no","no",""
"/dog-breeds/australian-stumpy-tail-cattle-dog/","Australian Stumpy Tail Cattle Dog – Breed Facts & Care | LeashFree.ca","Is the Australian Stumpy Tail Cattle Dog right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical a...","1","9540","","","","","0","https://leashfree.ca/dog-breeds/australian-stumpy-tail-cattle-dog/","no","no",""
"/dog-breeds/australian-terrier/","Australian Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Australian Terrier: smart and moderate-energy. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it sui...","1","10372","","","","","0","https://leashfree.ca/dog-breeds/australian-terrier/","no","no",""
"/dog-breeds/azawakh/","Azawakh – Traits, Shedding & Exercise in Canada | LeashFree.ca","Azawakh guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","10942","","","","","0","https://leashfree.ca/dog-breeds/azawakh/","no","no",""
"/dog-breeds/barbado-da-terceira/","Barbado da Terceira – Size, Energy & Grooming in Canada | LeashFree.ca","Thinking about a Barbado da Terceira? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","11281","","","","","0","https://leashfree.ca/dog-breeds/barbado-da-terceira/","no","no",""
"/dog-breeds/barbet/","Barbet – Traits, Shedding & Exercise in Canada | LeashFree.ca","Thinking about a Barbet? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","11201","","","","","0","https://leashfree.ca/dog-breeds/barbet/","no","no",""
"/dog-breeds/basenji/","Basenji – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Basenji right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Canadian owners.","1","10912","","","","","0","https://leashfree.ca/dog-breeds/basenji/","no","no",""
"/dog-breeds/basset-fauve-de-bretagne/","Basset Fauve de Bretagne – Traits, Shedding & Exercise | LeashFree.ca","Discover the Basset Fauve de Bretagne, a adaptable companion. Learn about temperament, low-to-moderate shedding habits, exercise and health tips to see if it...","1","11128","","","","","0","https://leashfree.ca/dog-breeds/basset-fauve-de-bretagne/","no","no",""
"/dog-breeds/basset-hound/","Basset Hound – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Basset Hound right for you? We cover temperament, training, moderate-shedding levels, exercise and health—plus practical advice for Canadian owners.","1","10401","","","","","0","https://leashfree.ca/dog-breeds/basset-hound/","no","no",""
"/dog-breeds/beagle/","Beagle – Traits, Shedding & Exercise in Canada | LeashFree.ca","Meet the Beagle: smart and active. Explore temperament, seasonal shedding info, training, grooming and health to decide if it suits your lifestyle in Canada.","1","10800","","","","","0","https://leashfree.ca/dog-breeds/beagle/","no","no",""
"/dog-breeds/bearded-collie/","Bearded Collie – Traits, Shedding & Exercise in Canada | LeashFree.ca","Bearded Collie guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","9660","","","","","0","https://leashfree.ca/dog-breeds/bearded-collie/","no","no",""
"/dog-breeds/beauceron/","Beauceron – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Beauceron, a active companion. Learn about temperament, moderate-shedding habits, exercise and health tips to see if it fits Canadian families.","1","9440","","","","","0","https://leashfree.ca/dog-breeds/beauceron/","no","no",""
"/dog-breeds/bedlington-terrier/","Bedlington Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Bedlington Terrier guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","9488","","","","","0","https://leashfree.ca/dog-breeds/bedlington-terrier/","no","no",""
"/dog-breeds/belgian-laekenois/","Belgian Laekenois – Size, Energy & Grooming in Canada | LeashFree.ca","Is the Belgian Laekenois right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Canadian owners.","1","9484","","","","","0","https://leashfree.ca/dog-breeds/belgian-laekenois/","no","no",""
"/dog-breeds/belgian-malinois/","Belgian Malinois – Size, Energy & Grooming in Canada | LeashFree.ca","Belgian Malinois guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","9278","","","","","0","https://leashfree.ca/dog-breeds/belgian-malinois/","no","no",""
"/dog-breeds/belgian-sheepdog/","Belgian Sheepdog – Size, Energy & Grooming in Canada | LeashFree.ca","Discover the Belgian Sheepdog, a high-energy companion. Learn about temperament, moderate-shedding habits, exercise and health tips to see if it fits Canadia...","1","8903","","","","","0","https://leashfree.ca/dog-breeds/belgian-sheepdog/","no","no",""
"/dog-breeds/belgian-tervuren/","Belgian Tervuren – Size, Energy & Grooming in Canada | LeashFree.ca","Belgian Tervuren guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","8754","","","","","0","https://leashfree.ca/dog-breeds/belgian-tervuren/","no","no",""
"/dog-breeds/bergamasco-sheepdog/","Bergamasco Sheepdog – Size, Energy & Grooming in Canada | LeashFree.ca","Bergamasco Sheepdog guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","9206","","","","","0","https://leashfree.ca/dog-breeds/bergamasco-sheepdog/","no","no",""
